Student_ID,First_Name,Last_Name,Email,Gender,Age,Department,Attendance (%),Midterm_Score,Final_Score,Assignments_Avg,Quizzes_Avg,Participation_Score,Projects_Score,Total_Score,Grade,Study_Hours_per_Week,Extracurricular_Activities,Internet_Access_at_Home,Parent_Education_Level,Family_Income_Level,Stress_Level (1-10),Sleep_Hours_per_Night,Student_Performance
S2268,Ahmed,Jones,student1268@university.com,Female,19,Engineering,69.52,70.85,61.65,55.0,56.62,73.22,67.52,64.32,C,11,Yes,Yes,Bachelor's,Low,6,4.5,Average
S2269,Sara,Johnson,student1269@university.com,Female,21,Engineering,82.77,79.08,75.51,70.9,75.9,91.7,76.04,77.3,B,15,Yes,Yes,Bachelor's,High,1,8.1,Good
S2270,Sara,Brown,student1270@university.com,Male,24,Mathematics,59.49,61.3,59.03,60.34,63.89,66.58,71.19,63.35,C,8,Yes,Yes,Bachelor's,High,6,6.5,Average
S2271,Emma,Johnson,student1271@university.com,Female,24,CS,50.0,37.74,39.11,49.56,32.07,49.16,56.86,44.25,F,3,Yes,Yes,PhD,Low,1,6.6,Poor
S2272,John,Jones,student1272@university.com,Male,24,CS,60.1,57.74,60.7,86.06,56.56,78.42,54.87,64.1,C,7,No,Yes,Master's,Medium,9,6.6,Average
S2273,John,Jones,student1273@university.com,Male,18,CS,100.0,85.77,90.39,90.66,86.46,90.9,97.79,90.64,A,27,No,Yes,,Medium,3,5.6,Excellent
S2274,Omar,Davis,student1274@university.com,Female,18,CS,76.78,81.14,72.87,80.56,75.02,76.28,82.18,78.1,B,14,Yes,Yes,,High,1,5.6,Good
S2275,Liam,Davis,student1275@university.com,Male,22,Engineering,88.31,95.76,89.91,100.0,91.97,100.0,90.77,93.98,A,26,Yes,Yes,High School,Low,1,7.2,Excellent
S2276,Ali,Johnson,student1276@university.com,Male,24,Engineering,91.13,92.85,91.06,92.36,88.79,99.81,87.07,91.46,A,21,No,Yes,PhD,Low,2,4.2,Excellent
S2277,Omar,Brown,student1277@university.com,Female,23,Mathematics,50.0,40.85,35.83,34.12,33.16,32.94,42.39,37.33,F,5,No,Yes,High School,High,6,6.9,Poor
S2278,Ahmed,Johnson,student1278@university.com,Male,22,CS,95.37,96.24,94.68,92.68,97.71,100.0,95.89,95.77,A,25,Yes,No,,Medium,1,7.6,Excellent
S2279,Maria,Jones,student1279@university.com,Male,19,CS,78.27,82.58,77.88,77.65,66.7,84.95,73.21,77.44,B,18,Yes,Yes,,Medium,7,5.8,Good
S2280,Sara,Jones,student1280@university.com,Female,20,Mathematics,82.72,61.24,53.75,53.7,61.32,72.73,55.97,58.34,D,3,No,No,High School,Low,4,5.1,Average
S2281,Omar,Williams,student1281@university.com,Female,18,Mathematics,72.28,78.94,58.06,61.71,61.16,49.86,64.5,63.56,C,9,No,Yes,Master's,Medium,7,5.1,Average
S2282,Ali,Davis,student1282@university.com,Female,24,Mathematics,81.31,74.62,76.19,74.32,84.78,82.18,89.24,79.66,B,16,Yes,Yes,High School,Medium,4,4.4,Good
S2283,Ali,Williams,student1283@university.com,Female,19,Business,85.9,94.08,91.78,83.89,83.93,100.0,86.14,89.97,A,30,Yes,Yes,Master's,Medium,4,4.4,Excellent
S2284,Omar,Smith,student1284@university.com,Female,22,Mathematics,88.14,69.64,73.35,81.1,78.41,65.14,78.4,74.47,B,19,No,Yes,Master's,High,4,4.8,Good
S2285,Emma,Jones,student1285@university.com,Female,22,Mathematics,75.92,83.42,76.53,77.68,82.28,77.86,71.54,77.79,B,12,Yes,Yes,Bachelor's,Low,10,4.1,Good
S2286,Sara,Williams,student1286@university.com,Female,18,Business,100.0,95.05,83.94,84.43,91.37,93.67,91.49,89.46,B,23,No,Yes,,High,10,5.3,Good
S2287,Emma,Johnson,student1287@university.com,Male,22,CS,50.22,20.94,63.08,80.23,77.09,95.8,71.35,63.55,C,20,Yes,Yes,Bachelor's,High,8,5.5,Average
S2288,Maria,Davis,student1288@university.com,Male,23,Engineering,97.06,87.6,89.29,100.0,80.76,92.39,85.96,89.35,A,21,Yes,No,,Medium,2,9.0,Excellent
S2289,Ali,Davis,student1289@university.com,Female,22,CS,89.56,92.17,93.85,91.07,87.6,96.94,90.66,92.14,A,30,No,Yes,Bachelor's,Low,8,9.0,Excellent
S2290,Ali,Brown,student1290@university.com,Male,21,Engineering,87.25,75.08,66.14,66.69,72.95,74.4,84.96,73.28,C,19,Yes,No,Master's,Medium,10,4.9,Average
S2291,Ahmed,Johnson,student1291@university.com,Male,20,Engineering,96.68,88.15,94.21,90.6,88.15,94.59,96.18,92.28,A,26,Yes,Yes,Bachelor's,Low,1,5.1,Excellent
S2292,Maria,Brown,student1292@university.com,Female,22,Mathematics,80.34,81.0,74.97,85.31,79.73,84.15,87.13,81.55,B,14,No,Yes,PhD,Medium,7,6.5,Good
S2293,Ali,Williams,student1293@university.com,Male,21,Mathematics,80.64,20.52,46.4,66.46,45.17,68.7,64.13,49.89,D,7,No,Yes,Bachelor's,Low,7,4.7,Poor
S2294,Maria,Smith,student1294@university.com,Female,19,Business,72.94,60.37,61.59,73.98,71.07,59.56,66.45,64.92,C,11,No,Yes,Bachelor's,Low,6,6.5,Average
S2295,Sara,Johnson,student1295@university.com,Male,22,CS,97.29,88.69,93.66,98.41,80.55,92.89,94.24,92.11,A,29,Yes,Yes,Bachelor's,Medium,4,6.0,Excellent
S2296,John,Johnson,student1296@university.com,Female,23,CS,100.0,95.99,96.47,90.57,96.5,91.43,96.65,95.02,A,28,No,Yes,PhD,Medium,5,5.6,Excellent
S2297,Ali,Johnson,student1297@university.com,Male,19,Engineering,91.03,90.53,88.87,90.34,82.36,96.55,86.42,89.05,A,21,No,No,,High,1,8.1,Excellent
S2298,Ahmed,Brown,student1298@university.com,Male,24,Mathematics,67.92,58.32,59.4,64.78,62.19,60.2,73.55,63.18,C,6,No,Yes,Bachelor's,High,2,8.1,Average
S2299,Sara,Williams,student1299@university.com,Male,22,Mathematics,67.81,63.81,60.87,80.71,62.68,62.1,52.78,63.12,C,10,No,Yes,,Low,10,8.9,Average
S2300,Omar,Johnson,student1300@university.com,Female,18,CS,90.57,88.06,91.61,83.67,85.75,100.0,99.17,91.47,A,27,Yes,Yes,High School,Medium,7,5.1,Excellent
S2301,Maria,Johnson,student1301@university.com,Male,21,Business,63.13,28.21,34.87,59.04,42.45,49.5,27.85,37.98,F,4,No,Yes,Master's,Medium,2,8.4,Poor
S2302,Omar,Davis,student1302@university.com,Male,21,Mathematics,94.7,94.26,89.26,96.57,90.33,92.0,95.9,93.07,A,22,Yes,Yes,High School,High,8,6.7,Excellent
S2303,Emma,Smith,student1303@university.com,Female,18,Business,53.3,34.99,66.0,71.14,74.94,88.62,81.07,66.74,C,21,Yes,Yes,PhD,Medium,7,7.0,Average
S2304,Sara,Davis,student1304@university.com,Female,20,CS,61.5,55.34,54.28,65.76,58.56,71.23,52.38,57.96,D,3,No,Yes,PhD,Low,10,8.5,Average
S2305,Omar,Davis,student1305@university.com,Male,24,CS,90.73,24.68,42.66,57.11,34.95,34.89,53.72,41.9,D,4,No,No,,Low,8,8.7,Poor
S2306,Liam,Smith,student1306@university.com,Male,23,Business,50.0,67.48,58.24,56.38,71.02,82.19,69.17,65.67,C,7,No,No,,Low,4,7.6,Average
S2307,Liam,Williams,student1307@university.com,Male,21,Mathematics,70.32,66.9,61.17,61.63,70.18,69.71,59.35,63.78,C,6,Yes,Yes,Bachelor's,High,1,5.7,Average
S2308,Ali,Davis,student1308@university.com,Male,19,CS,71.54,76.9,72.16,76.67,85.05,94.7,71.41,77.18,B,17,No,Yes,High School,Low,7,6.4,Good
S2309,Maria,Williams,student1309@university.com,Female,23,Engineering,68.07,49.85,57.06,65.37,65.99,76.95,66.61,61.66,C,2,No,Yes,,High,1,7.1,Average
S2310,John,Davis,student1310@university.com,Male,21,CS,87.61,90.13,85.43,92.36,93.19,91.46,89.82,89.67,A,18,No,Yes,,High,7,8.1,Excellent
S2311,Sara,Jones,student1311@university.com,Male,24,Mathematics,50.0,28.92,34.59,29.3,43.37,34.82,39.62,34.57,F,0,Yes,Yes,,Low,9,7.3,Poor
S2312,Ali,Smith,student1312@university.com,Female,20,Engineering,86.0,87.05,72.41,74.0,75.53,73.27,85.83,78.66,B,14,No,Yes,Master's,High,5,5.8,Good
S2313,Ahmed,Davis,student1313@university.com,Male,24,CS,51.05,58.86,61.41,78.43,59.42,63.55,57.47,62.68,C,9,Yes,Yes,,High,2,6.1,Average
S2314,Emma,Jones,student1314@university.com,Male,19,Mathematics,84.98,79.95,74.52,86.6,64.51,75.25,76.52,76.89,B,17,Yes,Yes,Master's,Low,1,4.3,Good
S2315,Maria,Brown,student1315@university.com,Male,24,Mathematics,66.8,61.03,62.02,68.26,52.77,72.47,68.47,64.17,C,16,Yes,Yes,PhD,Low,8,8.6,Average
S2316,Sara,Jones,student1316@university.com,Female,23,CS,99.04,87.34,83.92,85.6,59.89,91.47,84.77,83.38,B,22,No,Yes,Bachelor's,High,4,4.4,Good
S2317,Liam,Johnson,student1317@university.com,Female,19,Mathematics,54.28,74.63,62.33,72.03,70.79,80.95,66.73,69.83,C,8,No,Yes,High School,High,8,6.9,Average
S2318,Sara,Davis,student1318@university.com,Male,18,Business,99.04,91.95,91.37,92.37,83.77,86.84,88.29,89.81,A,29,Yes,Yes,,Medium,2,8.4,Excellent
S2319,John,Jones,student1319@university.com,Male,22,Engineering,93.71,94.58,88.31,97.29,89.6,86.29,89.72,91.12,A,23,No,Yes,Master's,Low,3,6.1,Excellent
S2320,Liam,Williams,student1320@university.com,Female,18,Business,92.59,90.27,87.86,94.21,94.27,93.61,82.48,89.43,A,25,Yes,Yes,,Medium,3,8.0,Excellent
S2321,John,Brown,student1321@university.com,Male,23,CS,99.65,96.11,92.82,89.16,92.56,96.45,92.22,93.15,A,23,No,Yes,,High,4,8.0,Excellent
S2322,Ahmed,Davis,student1322@university.com,Male,22,Business,57.72,34.25,34.36,44.88,33.6,45.08,37.87,37.61,F,4,No,Yes,Master's,Medium,9,4.3,Poor
S2323,Emma,Johnson,student1323@university.com,Female,18,CS,94.98,91.07,91.13,89.7,88.3,95.48,93.01,91.43,A,30,No,Yes,,High,9,6.1,Excellent
S2324,Ahmed,Jones,student1324@university.com,Female,22,CS,51.66,30.09,29.29,44.36,24.26,43.72,33.85,33.56,F,3,Yes,Yes,High School,Medium,5,7.5,Poor
S2325,Ali,Brown,student1325@university.com,Female,21,Mathematics,81.07,79.69,75.03,76.68,74.43,90.62,81.71,79.04,B,16,No,Yes,PhD,High,7,6.1,Good
S2326,Ali,Davis,student1326@university.com,Male,24,Mathematics,92.03,98.23,92.36,90.82,86.55,91.58,89.25,92.02,A,21,Yes,Yes,Bachelor's,High,9,6.7,Excellent
S2327,Ahmed,Brown,student1327@university.com,Male,19,CS,58.01,40.04,52.12,58.37,64.73,61.95,63.34,55.13,D,15,No,Yes,,High,1,7.0,Average
S2328,Emma,Johnson,student1328@university.com,Male,22,Engineering,66.14,59.74,53.58,59.95,53.08,70.54,63.36,59.37,D,6,No,Yes,Master's,Low,2,4.8,Average
S2329,Ahmed,Jones,student1329@university.com,Male,21,Engineering,83.95,73.38,72.84,81.92,70.11,87.97,76.8,76.34,B,12,No,Yes,High School,High,6,6.1,Good
S2330,Emma,Brown,student1330@university.com,Female,24,Engineering,79.44,77.93,74.72,78.03,77.7,90.83,81.07,79.04,B,15,No,Yes,,Low,3,4.1,Good
S2331,Emma,Brown,student1331@university.com,Male,24,Business,84.19,66.76,66.75,75.39,62.26,70.51,69.88,68.6,C,2,Yes,Yes,PhD,High,7,4.7,Average
S2332,Omar,Smith,student1332@university.com,Male,20,CS,91.36,93.34,88.65,96.92,83.31,90.57,87.75,90.31,A,23,Yes,Yes,PhD,Medium,5,6.6,Excellent
S2333,Liam,Brown,student1333@university.com,Female,18,Mathematics,70.79,42.43,43.3,53.66,50.81,31.62,36.55,42.91,D,6,No,Yes,Master's,High,10,6.9,Poor
S2334,Maria,Smith,student1334@university.com,Female,20,Business,58.23,40.83,40.59,49.73,39.7,45.25,41.64,42.6,D,0,Yes,Yes,,High,8,4.7,Poor
S2335,Emma,Jones,student1335@university.com,Male,23,Business,54.86,56.5,57.43,59.58,57.0,57.59,60.73,58.2,C,12,Yes,Yes,,Medium,1,7.8,Average
S2336,John,Davis,student1336@university.com,Female,21,Mathematics,91.52,89.59,88.3,83.47,85.83,96.68,89.28,88.62,A,24,Yes,Yes,,High,9,5.9,Excellent
S2337,Emma,Davis,student1337@university.com,Female,20,CS,69.65,64.75,56.3,53.51,64.4,58.6,64.86,60.32,C,7,No,No,PhD,High,10,8.6,Average
S2338,Emma,Jones,student1338@university.com,Male,20,Business,93.7,84.88,95.37,90.57,98.13,88.19,100.0,93.04,A,25,No,Yes,,High,6,5.9,Excellent
S2339,Emma,Jones,student1339@university.com,Male,24,CS,92.96,84.57,89.78,88.14,87.49,89.77,90.96,88.5,A,30,No,Yes,,Medium,5,4.7,Excellent
S2340,Omar,Williams,student1340@university.com,Male,21,CS,82.21,71.0,69.09,80.62,79.49,75.58,84.12,75.9,C,8,No,Yes,,High,8,7.8,Average
S2341,Liam,Jones,student1341@university.com,Male,24,CS,91.42,81.96,77.48,73.3,71.71,86.13,77.92,78.12,B,22,Yes,Yes,,Low,4,6.8,Good
S2342,Omar,Brown,student1342@university.com,Female,19,Mathematics,67.31,33.55,37.43,52.93,32.45,62.33,38.07,41.1,F,7,Yes,No,Master's,Low,9,5.9,Poor
S2343,Ali,Davis,student1343@university.com,Female,22,CS,73.5,64.53,60.16,59.64,58.79,47.77,66.8,60.91,C,10,No,Yes,PhD,Low,5,5.8,Average
S2344,Omar,Johnson,student1344@university.com,Male,23,Business,68.3,38.21,46.98,54.87,54.02,67.33,67.31,53.21,D,12,No,Yes,Bachelor's,Low,1,4.8,Poor
S2345,John,Davis,student1345@university.com,Male,23,Mathematics,97.82,71.84,78.12,83.66,80.85,84.27,78.91,78.74,B,19,No,Yes,Master's,Medium,8,5.7,Good
S2346,John,Smith,student1346@university.com,Female,18,Mathematics,87.67,72.19,71.61,81.49,82.51,78.47,86.54,77.97,B,8,Yes,Yes,,High,9,4.1,Good
S2347,Omar,Davis,student1347@university.com,Male,24,Business,96.66,79.8,84.41,77.56,81.22,87.67,81.17,81.82,B,17,No,Yes,Bachelor's,Low,5,6.5,Good
S2348,Liam,Williams,student1348@university.com,Male,22,Mathematics,50.0,46.25,34.98,53.05,39.03,47.79,39.05,42.44,F,1,No,Yes,High School,High,5,8.5,Poor
S2349,Ahmed,Jones,student1349@university.com,Male,18,Business,89.11,91.21,89.58,93.63,95.9,98.96,90.58,92.28,A,26,No,Yes,Bachelor's,High,6,8.0,Excellent
S2350,Maria,Jones,student1350@university.com,Male,23,Engineering,52.7,33.15,38.02,52.55,50.84,37.88,40.33,40.96,F,4,Yes,Yes,Master's,Medium,9,4.1,Poor
S2351,Liam,Davis,student1351@university.com,Female,22,Business,83.13,60.89,71.37,81.24,77.22,81.2,75.34,73.12,B,18,No,Yes,PhD,High,5,8.4,Good
S2352,Omar,Johnson,student1352@university.com,Male,20,Mathematics,73.63,76.95,75.54,75.52,70.01,89.85,83.33,78.26,B,21,Yes,Yes,Master's,Low,2,6.3,Good
S2353,Emma,Johnson,student1353@university.com,Female,19,Business,73.65,69.38,61.41,66.0,72.78,66.73,53.67,63.81,C,10,No,Yes,PhD,Low,3,5.0,Average
S2354,Sara,Williams,student1354@university.com,Male,20,Engineering,78.11,74.38,71.08,83.44,67.99,87.94,74.73,75.7,B,17,No,Yes,PhD,Medium,10,7.8,Good
S2355,Maria,Smith,student1355@university.com,Male,19,CS,52.3,44.33,40.0,46.64,32.57,34.94,33.67,39.35,D,8,No,Yes,PhD,Low,3,5.6,Poor
S2356,Maria,Davis,student1356@university.com,Female,24,CS,81.05,39.96,40.17,53.59,54.55,34.12,43.13,43.57,D,9,Yes,Yes,High School,Low,9,5.3,Poor
S2357,John,Jones,student1357@university.com,Male,21,CS,79.12,67.97,72.51,82.32,78.0,86.96,75.53,75.67,B,15,No,Yes,Bachelor's,Medium,8,4.8,Good
S2358,Maria,Davis,student1358@university.com,Female,18,Mathematics,92.05,74.57,75.89,84.89,70.91,78.26,69.27,75.39,B,23,Yes,Yes,Master's,Medium,6,6.4,Good
S2359,Omar,Williams,student1359@university.com,Male,18,Engineering,80.12,76.04,76.32,78.21,80.72,90.85,82.45,79.67,B,11,No,Yes,Master's,Low,5,4.5,Good
S2360,Emma,Brown,student1360@university.com,Male,21,Business,50.0,28.85,37.42,45.73,33.45,41.95,39.47,37.42,F,1,Yes,Yes,PhD,Medium,10,7.9,Poor
S2361,Emma,Brown,student1361@university.com,Male,22,Business,100.0,97.81,93.2,96.44,98.65,97.7,89.85,94.93,A,24,No,Yes,High School,Medium,2,6.4,Excellent
S2362,Ali,Williams,student1362@university.com,Male,21,Business,73.3,63.77,62.71,64.66,36.42,77.84,68.93,63.34,C,9,No,Yes,High School,Low,9,6.2,Average
S2363,Emma,Jones,student1363@university.com,Male,24,Business,50.91,27.03,46.51,60.22,64.93,54.54,66.49,51.31,D,9,Yes,Yes,,Low,10,4.0,Poor
S2364,Liam,Williams,student1364@university.com,Female,23,Mathematics,51.25,64.97,55.99,57.07,52.27,66.89,70.43,61.55,C,12,Yes,Yes,High School,Medium,8,8.1,Average
S2365,Emma,Jones,student1365@university.com,Female,21,Mathematics,95.16,87.28,92.79,91.04,83.3,90.74,96.83,91.08,A,23,No,No,PhD,High,5,6.5,Excellent
S2366,John,Johnson,student1366@university.com,Male,19,Engineering,79.7,61.07,64.23,68.91,63.52,64.4,73.74,66.15,C,11,No,Yes,PhD,High,6,6.2,Average
S2367,Emma,Williams,student1367@university.com,Male,23,Business,50.0,40.55,40.86,51.57,43.14,50.61,54.0,46.24,D,1,No,Yes,Bachelor's,Low,9,7.8,Poor
S2368,Ali,Jones,student1368@university.com,Female,21,CS,100.0,86.49,92.35,96.88,82.12,96.97,93.81,91.59,A,25,Yes,Yes,PhD,Low,1,4.3,Excellent
S2369,Sara,Williams,student1369@university.com,Female,18,Mathematics,89.17,83.28,89.31,87.2,84.09,92.31,91.09,87.92,A,29,No,Yes,Bachelor's,High,4,5.8,Excellent
S2370,Omar,Williams,student1370@university.com,Male,20,Engineering,59.11,26.75,37.49,58.46,51.85,48.98,38.06,41.19,F,1,Yes,Yes,High School,Medium,5,6.9,Poor
S2371,John,Jones,student1371@university.com,Male,19,Engineering,89.81,94.55,86.67,91.63,87.95,88.88,79.61,87.93,A,28,Yes,Yes,,High,9,6.3,Excellent
S2372,Liam,Jones,student1372@university.com,Female,24,Mathematics,50.0,35.97,39.01,43.31,46.56,58.06,58.25,45.56,F,0,Yes,Yes,Master's,High,5,4.9,Poor
S2373,Sara,Smith,student1373@university.com,Male,19,CS,84.24,92.16,83.78,93.61,79.13,74.38,85.78,85.93,B,17,No,Yes,PhD,Low,5,5.5,Good
S2374,John,Williams,student1374@university.com,Female,22,CS,97.55,94.47,91.66,93.67,84.07,93.38,95.31,92.67,A,25,No,Yes,High School,Medium,3,5.5,Excellent
S2375,Ahmed,Brown,student1375@university.com,Male,20,Business,64.17,49.33,39.59,41.38,41.79,6.24,40.5,38.87,F,3,No,Yes,PhD,High,8,9.0,Poor
S2376,Maria,Williams,student1376@university.com,Female,19,Mathematics,65.02,95.92,80.68,73.75,84.02,85.29,84.95,84.34,B,17,No,Yes,Bachelor's,Medium,7,5.6,Good
S2377,Ahmed,Williams,student1377@university.com,Female,21,CS,71.61,76.32,76.48,78.32,74.3,79.92,85.1,78.57,B,25,Yes,Yes,High School,Low,8,5.0,Good
S2378,Emma,Jones,student1378@university.com,Male,19,Mathematics,84.15,80.9,75.88,79.75,83.44,73.29,76.01,77.99,B,23,No,Yes,Master's,High,4,8.1,Good
S2379,Sara,Williams,student1379@university.com,Female,19,Engineering,91.97,77.72,78.59,82.7,74.46,84.92,90.06,81.55,B,17,Yes,Yes,Bachelor's,Low,8,6.1,Good
S2380,Emma,Davis,student1380@university.com,Male,19,Engineering,94.36,93.38,92.59,94.89,92.53,100.0,97.52,94.81,A,26,Yes,Yes,High School,High,10,6.2,Excellent
S2381,Maria,Williams,student1381@university.com,Male,22,Engineering,91.02,75.7,69.33,74.46,76.38,81.54,70.03,73.44,C,6,Yes,Yes,Master's,Medium,4,6.7,Average
S2382,John,Davis,student1382@university.com,Male,19,Mathematics,50.0,67.15,46.45,60.02,37.39,40.09,48.03,51.4,D,5,No,Yes,Bachelor's,Low,1,7.0,Poor
S2383,Maria,Brown,student1383@university.com,Male,19,Business,86.14,77.14,74.63,79.43,79.09,74.12,80.24,77.37,B,18,No,Yes,Master's,Medium,4,7.0,Good
S2384,Ali,Jones,student1384@university.com,Female,22,Business,69.21,60.27,64.44,74.1,57.17,66.82,75.38,66.75,C,10,No,Yes,High School,High,5,4.2,Average
S2385,Maria,Williams,student1385@university.com,Male,23,CS,78.98,77.42,79.26,87.42,76.45,89.7,79.38,80.9,B,20,Yes,Yes,Bachelor's,Low,10,8.1,Good
S2386,Ali,Davis,student1386@university.com,Male,20,Mathematics,59.37,59.56,52.58,69.96,38.16,65.04,61.32,58.14,D,7,Yes,Yes,,Medium,8,5.0,Average
S2387,Maria,Davis,student1387@university.com,Male,24,Business,96.4,87.13,91.53,91.76,83.16,96.58,98.83,91.81,A,27,No,Yes,PhD,Medium,10,5.5,Excellent
S2388,Omar,Davis,student1388@university.com,Male,23,Mathematics,64.4,50.95,49.77,57.36,58.7,35.01,37.82,48.17,D,7,Yes,Yes,,High,6,4.9,Poor
S2389,Ali,Johnson,student1389@university.com,Female,18,Business,99.95,82.65,80.47,91.34,78.07,84.56,74.12,81.44,B,16,Yes,Yes,Master's,Low,10,7.8,Good
S2390,Sara,Smith,student1390@university.com,Male,22,Engineering,88.17,88.46,88.17,90.27,86.78,91.35,89.38,88.96,A,22,Yes,Yes,High School,Medium,5,6.9,Excellent
S2391,Emma,Brown,student1391@university.com,Female,22,Engineering,86.14,99.74,90.98,95.68,94.63,100.0,100.0,96.51,A,21,No,Yes,PhD,Low,3,7.8,Excellent
S2392,Liam,Williams,student1392@university.com,Female,19,CS,95.18,85.98,90.12,89.65,88.5,92.77,93.1,89.92,A,22,No,Yes,High School,Low,4,7.3,Excellent
S2393,Emma,Johnson,student1393@university.com,Female,19,Engineering,81.56,64.95,74.3,74.04,74.7,80.52,73.22,72.84,B,13,No,Yes,Master's,Low,6,4.5,Good
S2394,Ahmed,Williams,student1394@university.com,Male,24,Business,71.69,58.26,67.86,73.56,72.91,74.15,79.08,70.17,C,21,Yes,Yes,High School,Low,6,5.5,Average
S2395,Emma,Williams,student1395@university.com,Male,18,CS,71.43,65.25,60.91,64.44,53.62,68.04,70.53,64.22,C,16,No,Yes,Bachelor's,High,6,6.5,Average
S2396,John,Jones,student1396@university.com,Male,19,CS,81.79,80.76,78.9,85.48,78.8,86.05,75.22,80.23,B,19,No,Yes,Bachelor's,Medium,2,5.5,Good
S2397,Omar,Jones,student1397@university.com,Male,21,Engineering,96.15,91.71,91.32,94.54,95.5,87.88,87.13,91.12,A,22,Yes,Yes,Master's,Low,8,5.0,Excellent
S2398,Maria,Jones,student1398@university.com,Female,19,Mathematics,66.51,82.6,63.64,69.13,59.37,60.88,61.16,67.06,C,10,Yes,Yes,High School,Medium,8,8.3,Average
S2399,Ahmed,Johnson,student1399@university.com,Female,19,Engineering,56.59,58.35,57.77,62.81,70.75,76.08,67.02,63.62,C,12,No,Yes,Master's,Medium,6,7.7,Average
S2400,John,Williams,student1400@university.com,Male,21,Engineering,98.14,97.77,93.02,98.85,93.67,100.0,92.27,95.46,A,22,No,Yes,PhD,Medium,4,5.7,Excellent
S2401,John,Smith,student1401@university.com,Male,18,CS,82.43,70.7,86.86,98.65,87.05,90.69,92.49,86.92,A,26,No,Yes,High School,High,2,7.8,Excellent
S2402,Ali,Brown,student1402@university.com,Male,21,Engineering,75.05,76.14,84.6,100.0,83.55,100.0,88.18,87.37,B,25,Yes,Yes,Bachelor's,Low,6,7.1,Good
S2403,Emma,Jones,student1403@university.com,Male,22,Business,75.85,59.96,59.58,56.12,46.55,64.93,72.81,61.02,C,10,No,Yes,,Low,6,4.0,Average
S2404,Sara,Jones,student1404@university.com,Male,21,CS,68.39,65.83,62.15,64.78,48.56,53.63,63.37,61.31,C,13,Yes,Yes,Bachelor's,Medium,10,5.9,Average
S2405,Liam,Williams,student1405@university.com,Male,20,Engineering,88.68,82.54,74.02,83.63,76.32,73.72,82.47,79.06,B,8,No,Yes,High School,Medium,3,5.5,Good
S2406,Sara,Williams,student1406@university.com,Male,22,Mathematics,67.89,55.33,55.63,59.47,60.95,58.57,64.69,58.78,C,9,No,Yes,High School,High,2,5.1,Average
S2407,Ahmed,Johnson,student1407@university.com,Female,19,Business,62.29,56.27,61.73,59.89,51.36,68.04,69.57,61.52,C,16,Yes,Yes,High School,High,4,5.3,Average
S2408,Omar,Johnson,student1408@university.com,Female,24,Mathematics,86.74,76.11,74.7,89.18,74.15,69.84,82.41,78.16,B,18,No,Yes,High School,Medium,8,8.7,Good
S2409,Sara,Jones,student1409@university.com,Female,22,Business,57.21,33.58,36.63,44.65,34.89,36.98,53.42,40.44,F,6,Yes,Yes,PhD,Low,5,6.4,Poor
S2410,Maria,Williams,student1410@university.com,Female,18,Mathematics,92.05,88.84,85.34,90.29,84.23,93.15,75.39,85.46,A,24,No,Yes,,High,3,8.2,Excellent
S2411,Sara,Smith,student1411@university.com,Male,18,Engineering,86.6,92.82,86.07,90.66,91.74,84.1,91.72,89.61,A,21,No,Yes,Bachelor's,Low,5,5.1,Excellent
S2412,Ahmed,Brown,student1412@university.com,Male,21,Business,80.0,76.88,74.08,87.66,80.23,82.11,79.88,79.26,B,15,No,Yes,PhD,High,9,4.9,Good
S2413,Liam,Williams,student1413@university.com,Male,22,CS,99.81,92.14,92.87,85.07,92.97,93.06,96.13,92.24,A,19,No,Yes,Master's,Low,8,8.4,Excellent
